image,predicted,ground_truth,fire_ratio,confidence,variance,bbox_valid,rejection_dark,rejection_grey,rejection_saturation,rejection_hue,fire_pixels,total_pixels
test_1119.jpg,False,True,0.00010416666666666667,0,9.686915079752605e-06,True,19112,0,6,80,2,19200
test_112.jpg,False,False,0.0,0,9.79270935058594e-06,False,17274,0,407,1519,0,19200
test_1120.jpg,False,False,0.0,0,5.476167466905382e-06,False,19198,0,1,1,0,19200
test_1121.jpg,False,True,0.005364583333333333,0,6.9288041856553815e-06,True,18622,183,28,264,103,19200
test_1122.jpg,False,False,0.0,0,6.9288041856553815e-06,False,11906,7294,0,0,0,19200
test_1123.jpg,False,True,0.0008333333333333334,0,6.599214341905382e-06,True,16481,220,50,2433,16,19200
test_1124.jpg,False,True,0.0,0,6.745698716905382e-06,False,17781,205,87,1127,0,19200
test_1125.jpg,False,True,0.00078125,0,2.9778374565972218e-06,True,17406,104,33,1642,15,19200
test_1126.jpg,False,False,0.0014583333333333334,0,2.913920084635416e-06,True,19050,0,23,99,28,19200
test_1127.jpg,False,False,0.029114583333333333,1,8.794992234971786e-05,True,15987,0,91,2563,559,19200
test_1128.jpg,False,True,0.000625,0,8.725920783148871e-05,True,18154,83,7,944,12,19200
test_1129.jpg,False,False,0.0003125,0,8.930257161458332e-05,True,18067,17,32,1078,6,19200
test_113.jpg,False,False,0.0,0,8.930257161458332e-05,False,16147,42,165,2846,0,19200
test_1130.jpg,False,True,0.0008333333333333334,0,8.930257161458332e-05,True,16935,598,64,1587,16,19200
test_1131.jpg,False,True,0.00140625,0,8.806317647298176e-05,True,16986,675,45,1467,27,19200
test_1132.jpg,False,True,0.004791666666666666,1,8.627794053819443e-05,True,16421,0,396,2291,92,19200
test_1133.jpg,False,False,0.0,0,8.773532443576388e-05,False,19185,0,1,14,0,19200
test_1134.jpg,False,False,0.0,0,2.272839016384548e-06,False,18383,6,32,779,0,19200
test_1135.jpg,False,True,0.0,0,2.373547024197048e-06,False,19159,0,6,35,0,19200
test_1136.jpg,False,False,0.01765625,1,3.264889187282985e-05,True,16851,2,1328,680,339,19200
test_1137.jpg,False,True,0.0008333333333333334,0,3.208194308810763e-05,True,17641,7,79,1457,16,19200
test_1138.jpg,False,False,0.0,0,3.264889187282985e-05,False,9626,0,0,9574,0,19200
test_1139.jpg,False,False,0.0,0,3.345570034450954e-05,False,19174,0,2,24,0,19200
test_114.jpg,False,True,0.002447916666666667,0,3.295406765407985e-05,True,17410,74,54,1615,47,19200
test_1140.jpg,False,True,0.007916666666666667,1,3.4629143608940966e-05,True,19003,1,9,35,152,19200
test_1141.jpg,False,False,0.00010416666666666667,0,3.453640407986111e-05,True,18682,0,241,275,2,19200
test_1142.jpg,False,True,0.010052083333333333,1,3.649152119954427e-05,True,18364,1,139,503,193,19200
test_1143.jpg,False,False,0.0,0,1.417694091796875e-05,False,19196,0,2,2,0,19200
test_1144.jpg,False,False,0.00015625,0,1.4537853664822047e-05,True,18591,0,137,469,3,19200
test_1145.jpg,False,True,0.0004166666666666667,0,1.4287609524197047e-05,True,19181,0,6,5,8,19200
test_1146.jpg,False,True,0.026302083333333334,1,7.261539035373265e-05,True,14001,69,1114,3511,505,19200
test_1147.jpg,False,False,0.0,0,7.539838155110678e-05,False,19082,0,28,90,0,19200
test_1148.jpg,False,True,0.0005729166666666667,0,7.707773844401043e-05,True,18865,0,36,288,11,19200
test_1149.jpg,False,True,0.0008333333333333334,0,7.629801432291667e-05,True,18937,4,31,212,16,19200
test_115.jpg,False,False,0.00010416666666666667,0,7.40393320719401e-05,True,17262,199,23,1714,2,19200
test_1150.jpg,False,False,0.03473958333333333,1,0.0001752217610677083,True,15853,2,153,2525,667,19200
test_1151.jpg,False,True,0.00203125,0,0.0001719807942708333,True,16812,3,596,1750,39,19200
test_1152.jpg,False,False,0.09880208333333333,1,0.0010411000145806207,True,15608,156,561,978,1897,19200
test_1153.jpg,False,False,5.208333333333334e-05,0,0.0010778859032524956,True,17388,4,375,1432,1,19200
test_1154.jpg,False,True,0.00020833333333333335,0,0.001076997841729058,True,16740,206,67,2183,4,19200
test_1155.jpg,False,True,0.007760416666666666,1,0.0010528289371066622,True,18933,0,85,33,149,19200
test_1156.jpg,False,True,0.0,0,0.001056495115492079,False,19129,50,4,17,0,19200
test_1157.jpg,False,False,0.04484375,1,0.0010756827460394966,True,17730,181,56,372,861,19200
test_1158.jpg,False,False,0.0,0,0.0011105410681830513,False,19188,0,0,12,0,19200
test_1159.jpg,False,True,0.0,0,0.0011197170681423612,False,19151,0,39,10,0,19200
test_116.jpg,False,True,0.0059375,1,0.00020928442213270402,True,17807,0,19,1260,114,19200
test_1160.jpg,False,True,0.0,0,0.00020937974717881943,False,17832,234,86,1048,0,19200
test_1161.jpg,False,False,0.00109375,0,0.0002078860388861762,True,18848,6,18,307,21,19200
test_1162.jpg,False,False,0.00015625,0,0.00021362876892089844,True,17225,197,23,1752,3,19200
test_1163.jpg,False,False,0.0,0,0.00021362876892089844,False,18963,2,71,164,0,19200
test_1164.jpg,False,True,0.0007291666666666667,0,3.6465115017361113e-06,True,17030,664,41,1451,14,19200
test_1165.jpg,False,True,0.0013020833333333333,0,3.5098181830512157e-06,True,18186,158,6,825,25,19200
test_1166.jpg,False,True,0.00036458333333333335,0,3.4193250868055556e-06,True,17367,4,36,1786,7,19200
test_1167.jpg,False,True,0.00010416666666666667,0,2.2922092013888893e-07,True,12733,24,7,6434,2,19200
test_1168.jpg,False,True,0.0014583333333333334,0,2.909342447916666e-07,True,17089,642,33,1408,28,19200
test_1169.jpg,False,False,0.00046875,0,2.644856770833333e-07,True,16479,1,418,2293,9,19200
test_117.jpg,False,True,0.06411458333333334,1,0.0004410190158420141,True,16696,35,278,960,1231,19200
test_1170.jpg,False,True,0.0003125,0,0.00044036034478081614,True,17439,0,235,1520,6,19200
test_1171.jpg,False,True,0.00296875,0,0.0004364983028835721,True,12448,0,13,6682,57,19200
test_1172.jpg,False,True,0.01390625,1,0.0004299746619330513,True,18444,2,24,463,267,19200
test_1173.jpg,False,True,0.0,0,0.00043090955946180565,False,17363,1837,0,0,0,19200
test_1174.jpg,False,True,0.0015625,0,0.0004273824055989585,True,18031,453,83,603,30,19200
test_1175.jpg,False,True,0.0,0,0.0004309475368923612,False,17091,2109,0,0,0,19200
test_1176.jpg,False,False,0.0021354166666666665,0,0.0004271063910590279,True,17913,0,134,1112,41,19200
test_1177.jpg,False,True,0.00078125,0,1.890326605902778e-05,True,18686,135,6,358,15,19200
test_1178.jpg,False,True,5.208333333333334e-05,0,1.906666225857205e-05,True,19190,0,1,8,1,19200
test_1179.jpg,False,False,0.0,0,1.9813198513454862e-05,False,18972,4,68,156,0,19200
test_118.jpg,False,True,0.0005729166666666667,0,5.857679578993058e-07,True,17040,658,36,1455,11,19200
test_1180.jpg,False,False,0.00010416666666666667,0,5.703396267361112e-07,True,19135,0,9,54,2,19200
test_1181.jpg,False,False,0.00015625,0,4.6619839138454864e-07,True,18694,0,253,250,3,19200
test_1182.jpg,False,True,0.0,0,4.6619839138454864e-07,False,19150,0,1,49,0,19200
test_1183.jpg,False,False,0.00125,0,1.8446180555555563e-07,True,18194,130,5,847,24,19200
test_1184.jpg,False,False,0.004895833333333334,0,2.46476067437066e-06,True,17533,15,661,897,94,19200
test_1185.jpg,False,False,0.0,0,2.475823296440973e-06,False,19170,0,20,10,0,19200
test_1186.jpg,False,False,0.0,0,2.475823296440973e-06,False,17671,15,522,992,0,19200
test_1187.jpg,False,False,5.208333333333334e-05,0,2.544487847222223e-06,True,16819,217,33,2130,1,19200
test_1188.jpg,False,True,0.0017708333333333332,0,2.5553385416666673e-06,True,18631,1,167,367,34,19200
test_1189.jpg,False,False,5.208333333333334e-05,0,2.5789048936631953e-06,True,13798,6,10,5385,1,19200
test_119.jpg,False,False,0.0005208333333333333,0,2.4780273437500007e-06,True,19044,0,58,88,10,19200
test_1190.jpg,False,False,0.0031770833333333334,0,2.972030639648438e-06,True,13753,4069,129,1188,61,19200
test_1191.jpg,False,True,0.006614583333333333,0,4.836527506510417e-06,True,15933,0,3007,133,127,19200
test_1192.jpg,False,True,0.00020833333333333335,0,4.761928982204861e-06,True,18432,0,12,752,4,19200
test_1193.jpg,False,True,0.010989583333333334,1,1.3714218139648437e-05,True,17068,267,141,1513,211,19200
test_1194.jpg,False,True,0.000625,0,1.3338894314236109e-05,True,17046,662,35,1445,12,19200
test_1195.jpg,False,False,0.0,0,1.4223734537760419e-05,False,15584,2876,1,739,0,19200
test_1196.jpg,False,False,0.0,0,1.4259465535481773e-05,False,19101,0,15,84,0,19200
test_1197.jpg,False,True,0.013385416666666667,1,2.5136990017361115e-05,True,17512,12,193,1226,257,19200
test_1198.jpg,False,True,0.006354166666666667,2,2.528953552246094e-05,True,17674,1,163,1240,122,19200
test_1199.jpg,False,True,0.00125,1,2.5966220431857644e-05,True,18180,139,7,850,24,19200
test_12.jpg,False,False,0.0003125,0,2.5866021050347222e-05,True,14920,64,61,4149,6,19200
test_120.jpg,False,True,0.0215625,1,5.626487731933593e-05,True,10614,434,743,6995,414,19200
test_1200.jpg,False,False,0.000625,0,5.626487731933593e-05,True,19059,0,57,72,12,19200
test_1201.jpg,False,True,0.22479166666666667,1,0.005277622095743816,True,83,9,19,14773,4316,19200
test_1202.jpg,False,True,0.000625,0,0.005272424952189127,True,15577,463,44,3104,12,19200
test_1203.jpg,False,True,0.003125,0,0.005335826110839844,True,13508,0,43,5589,60,19200
test_1204.jpg,False,True,5.208333333333334e-05,0,0.005381096691555448,True,19192,0,2,5,1,19200
test_1205.jpg,False,True,0.02046875,1,0.00527594723171658,True,17235,0,154,1418,393,19200
test_1206.jpg,False,True,0.0,0,0.005278585476345487,False,17242,1958,0,0,0,19200
test_1207.jpg,False,False,0.0005208333333333333,0,0.005391944715711807,True,17836,213,82,1059,10,19200
test_1208.jpg,False,True,0.0035416666666666665,0,0.005370525444878473,True,18579,184,61,308,68,19200
test_1209.jpg,False,True,0.027083333333333334,1,9.894680447048613e-05,True,18416,0,81,183,520,19200
test_121.jpg,False,False,0.0,0,9.997422960069447e-05,False,19073,0,28,99,0,19200
test_1210.jpg,False,True,0.0,0,0.00010395168728298613,False,18242,321,2,635,0,19200
test_1211.jpg,False,False,0.00010416666666666667,0,0.0001038685692681207,True,17976,581,37,604,2,19200
test_1212.jpg,False,True,0.0,0,7.803276909722223e-05,False,17504,196,9,1491,0,19200
test_1213.jpg,False,True,0.00875,1,7.786187065972223e-05,True,16553,4,52,2423,168,19200
test_1214.jpg,False,False,0.00015625,0,7.8284666273329e-05,True,16891,195,29,2082,3,19200
test_1215.jpg,False,True,0.0,0,8.090748257107207e-05,False,17934,183,73,1010,0,19200
test_1216.jpg,False,True,0.006875,1,1.1540010240342882e-05,True,18615,0,16,437,132,19200
test_1217.jpg,False,False,0.00010416666666666667,0,1.1489486694335937e-05,True,16773,203,31,2191,2,19200
test_1218.jpg,False,True,0.0005208333333333333,0,1.1258909437391496e-05,True,16999,683,45,1463,10,19200
test_1219.jpg,False,True,0.00015625,0,1.1233690049913197e-05,True,18439,36,177,545,3,19200
test_122.jpg,False,True,0.00010416666666666667,0,1.1180962456597223e-05,True,17378,1,59,1760,2,19200
test_1220.jpg,False,True,0.0020833333333333333,0,4.930962456597223e-06,True,19010,46,13,91,40,19200
test_1221.jpg,False,False,5.208333333333334e-05,0,4.960632324218749e-06,True,18741,27,1,430,1,19200
test_1222.jpg,False,True,0.08541666666666667,1,0.0007765467325846355,True,14034,14,1455,2057,1640,19200
test_1223.jpg,False,True,0.0,0,0.0007903772989908853,False,17243,1957,0,0,0,19200
test_1224.jpg,False,True,0.0013541666666666667,0,0.0007871261596679687,True,18166,131,8,869,26,19200
test_1225.jpg,False,False,0.0,0,0.0007885477701822915,False,16177,4,183,2836,0,19200
test_1226.jpg,False,True,0.0,0,0.000788979721069336,False,19185,0,10,5,0,19200
test_1227.jpg,False,True,0.0,0,0.0007892679426405164,False,17867,192,64,1077,0,19200
test_1228.jpg,False,True,0.011354166666666667,1,0.0007777397579616969,True,17032,236,165,1549,218,19200
test_1229.jpg,False,True,0.0013020833333333333,0,0.0007740918901231553,True,18988,0,20,167,25,19200
test_123.jpg,False,True,0.0007291666666666667,0,1.3227632310655384e-05,True,16409,0,4,2773,14,19200
test_1230.jpg,False,False,0.00036458333333333335,0,1.3074239095052082e-05,True,17859,0,50,1284,7,19200
test_1231.jpg,False,True,0.00453125,1,1.3754230075412326e-05,True,16733,634,159,1587,87,19200
test_1232.jpg,False,True,0.00010416666666666667,0,1.3695907592773434e-05,True,16848,196,24,2130,2,19200
test_1233.jpg,False,False,0.00015625,0,1.3608805338541664e-05,True,16881,205,28,2083,3,19200
test_1234.jpg,False,True,0.0009375,0,1.3161722819010417e-05,True,18231,110,4,837,18,19200
test_1235.jpg,False,True,0.022864583333333334,1,5.3318913777669274e-05,True,17430,0,137,1194,439,19200
test_1236.jpg,False,True,0.013072916666666667,2,6.090558369954427e-05,True,18555,17,35,342,251,19200
test_1237.jpg,False,True,0.0013020833333333333,1,6.0280354817708335e-05,True,18496,0,534,145,25,19200
test_1238.jpg,False,True,0.0265625,2,0.00010225927564832898,True,18478,76,69,67,510,19200
test_1239.jpg,False,True,0.0,1,0.00010921766493055553,False,18966,234,0,0,0,19200
test_124.jpg,False,True,0.0016666666666666668,0,0.00010635155571831598,True,18052,0,537,579,32,19200
test_1240.jpg,False,True,0.0009375,0,0.00010482376946343314,True,17854,180,29,1119,18,19200
test_1241.jpg,False,True,5.208333333333334e-05,0,0.00010656534830729165,True,16662,203,9,2325,1,19200
test_1242.jpg,False,True,0.02390625,1,0.00011047498914930555,True,15578,50,127,2986,459,19200
test_1243.jpg,False,False,0.0,0,0.00011401769849989149,False,19200,0,0,0,0,19200
test_1244.jpg,False,False,0.0,0,0.0001159939236111111,False,10182,490,3014,5514,0,19200
test_1245.jpg,False,True,0.0030729166666666665,0,5.935359530978732e-05,True,18173,1,15,952,59,19200
test_1246.jpg,False,True,0.00036458333333333335,0,5.903049045138888e-05,True,16926,643,40,1584,7,19200
test_1247.jpg,False,True,0.008020833333333333,1,6.013709174262151e-05,True,17252,311,89,1394,154,19200
test_1248.jpg,False,True,0.0,0,6.107855902777776e-05,False,18213,987,0,0,0,19200
