image,predicted,ground_truth,fire_ratio,confidence,variance,bbox_valid,rejection_dark,rejection_grey,rejection_saturation,rejection_hue,fire_pixels,total_pixels
test_1048.jpg,False,False,0.0013541666666666667,0,1.576877170138889e-05,True,18344,8,154,668,26,19200
test_1049.jpg,False,True,0.0,0,1.576877170138889e-05,False,17950,210,3,1037,0,19200
test_105.jpg,False,True,5.208333333333334e-05,0,1.5887281629774306e-05,True,19189,0,6,4,1,19200
test_1050.jpg,False,True,0.007760416666666666,1,1.9164996676974826e-05,True,19020,0,8,23,149,19200
test_1051.jpg,False,False,0.00020833333333333335,0,1.9030380249023436e-05,True,18146,1,17,1032,4,19200
test_1052.jpg,False,False,0.0,0,1.9030380249023436e-05,False,12817,2287,1,4095,0,19200
test_1053.jpg,False,True,5.208333333333334e-05,0,6.3596937391493045e-06,True,19193,0,2,4,1,19200
test_1054.jpg,False,False,0.00546875,0,8.034769694010414e-06,True,13117,39,1473,4466,105,19200
test_1055.jpg,False,True,5.208333333333334e-05,0,8.385509914822047e-06,True,19198,0,0,1,1,19200
test_1056.jpg,False,True,0.0016145833333333333,0,7.984754774305553e-06,True,16821,3,400,1945,31,19200
test_1057.jpg,False,False,0.00484375,0,8.281114366319442e-06,True,15149,4,1051,2903,93,19200
test_1058.jpg,False,False,0.0,0,4.662365383572049e-06,False,18062,36,0,1102,0,19200
test_1059.jpg,False,False,0.002864583333333333,0,4.5564439561631935e-06,True,16518,0,253,2374,55,19200
test_106.jpg,False,False,0.0,0,4.5564439561631935e-06,False,8227,586,0,10387,0,19200
test_1060.jpg,False,True,0.006354166666666667,0,6.048880683051214e-06,True,17283,265,146,1384,122,19200
test_1061.jpg,False,False,5.208333333333334e-05,0,5.4405636257595486e-06,True,13304,25,2,5868,1,19200
test_1062.jpg,False,False,0.00078125,0,5.148612128363715e-06,True,19136,0,48,1,15,19200
test_1063.jpg,False,False,0.00375,0,5.407545301649304e-06,True,15265,3,840,3020,72,19200
test_1064.jpg,False,False,0.0,0,4.93058098687066e-06,False,19136,0,39,25,0,19200
test_1065.jpg,False,False,0.0008854166666666666,0,4.634433322482639e-06,True,19132,0,45,6,17,19200
test_1066.jpg,False,False,0.0,0,4.795286390516494e-06,False,11965,0,36,7199,0,19200
test_1067.jpg,False,True,0.9432291666666667,1,0.0969651919470893,True,37,59,41,953,18110,19200
test_1068.jpg,False,True,0.017447916666666667,2,0.09666517859564888,True,15109,3,129,3624,335,19200
test_1069.jpg,False,False,0.0,1,0.09666675071716309,False,19057,1,31,111,0,19200
test_107.jpg,False,True,0.0007291666666666667,0,0.09666831325954861,True,18885,34,82,185,14,19200
test_1070.jpg,False,True,0.04046875,1,0.09574170867072213,True,17723,2,78,620,777,19200
test_1071.jpg,False,False,0.0,0,0.09574170867072213,False,19160,0,0,40,0,19200
test_1072.jpg,False,False,0.0,0,0.09576934407552083,False,12569,6631,0,0,0,19200
test_1073.jpg,False,False,0.0,0,0.09576934407552083,False,17378,42,73,1707,0,19200
test_1074.jpg,False,True,0.01546875,1,0.00018691775004069008,True,18164,5,342,392,297,19200
test_1075.jpg,False,True,0.00020833333333333335,0,0.00018415391710069443,True,18078,191,77,850,4,19200
test_1076.jpg,False,True,0.0,0,0.00018415391710069443,False,15207,96,26,3871,0,19200
test_1077.jpg,False,True,5.208333333333334e-05,0,0.0001852840423583984,True,18322,316,48,513,1,19200
test_1078.jpg,False,True,0.0031770833333333334,0,2.5592676798502605e-05,True,17930,2,22,1185,61,19200
test_1079.jpg,False,False,0.00015625,0,2.5503031412760417e-05,True,18082,24,126,965,3,19200
test_108.jpg,False,True,0.0,0,2.5503031412760417e-05,False,18331,187,31,651,0,19200
test_1080.jpg,False,True,0.00046875,0,2.5247828165690103e-05,True,19174,0,7,10,9,19200
test_1081.jpg,False,False,0.00036458333333333335,0,1.0083940294053821e-06,True,19075,0,43,75,7,19200
test_1082.jpg,False,True,0.0004166666666666667,0,9.951697455512152e-07,True,18138,97,41,916,8,19200
test_1083.jpg,False,True,0.013697916666666667,1,1.953328450520833e-05,True,17842,26,204,865,263,19200
test_1084.jpg,False,False,0.0,0,1.956274244520399e-05,False,19054,0,0,146,0,19200
test_1085.jpg,False,False,0.0,0,1.9958326551649305e-05,False,17953,71,802,374,0,19200
test_1086.jpg,False,True,0.010572916666666666,1,2.7316453721788196e-05,True,17546,9,451,991,203,19200
test_1087.jpg,False,False,0.0040104166666666665,2,2.5877168443467877e-05,True,16693,1,30,2399,77,19200
test_1088.jpg,False,True,0.0421875,3,0.00018262803819444443,True,14343,33,1020,2994,810,19200
test_1089.jpg,False,False,0.0,2,0.0001834211137559679,False,18200,57,8,935,0,19200
test_109.jpg,False,True,0.0038020833333333335,1,0.00017752804226345487,True,17834,8,204,1081,73,19200
test_1090.jpg,False,False,0.00026041666666666666,0,0.00018244900173611115,True,18045,184,15,951,5,19200
test_1091.jpg,False,False,5.208333333333334e-05,0,0.0001823502858479818,True,15230,14,2,3953,1,19200
test_1092.jpg,False,True,0.0,0,0.0001823502858479818,False,17962,1238,0,0,0,19200
test_1093.jpg,False,True,0.0004166666666666667,0,0.00018611094156901044,True,19020,3,24,145,8,19200
test_1094.jpg,False,False,0.0007291666666666667,0,0.00018920046488444012,True,17541,4,327,1314,14,19200
test_1095.jpg,False,False,0.0,0,1.4715830485026043e-06,False,17429,542,6,1223,0,19200
test_1096.jpg,False,True,0.0,0,1.4715830485026043e-06,False,18174,202,8,816,0,19200
test_1097.jpg,False,True,0.04963541666666667,1,0.00026726612514919705,True,15902,689,419,1237,953,19200
test_1098.jpg,False,True,0.007447916666666667,2,0.00026190825568305116,True,18993,0,35,29,143,19200
test_1099.jpg,False,True,0.00010416666666666667,1,0.0002618143717447916,True,16783,1,3,2411,2,19200
test_11.jpg,False,False,0.0,0,0.0002618143717447916,False,17843,18,0,1339,0,19200
test_110.jpg,False,True,0.04119791666666667,1,0.0003736242930094401,True,16442,0,1611,356,791,19200
test_1100.jpg,False,True,0.017447916666666667,2,0.0003554606119791666,True,17587,91,284,903,335,19200
test_1101.jpg,False,False,0.0013020833333333333,1,0.00035093277825249563,True,18269,125,20,761,25,19200
test_1102.jpg,False,True,0.0007291666666666667,0,0.00034832182990180116,True,17170,87,25,1904,14,19200
test_1103.jpg,False,True,0.0016145833333333333,0,0.00018153071933322477,True,17416,600,59,1094,31,19200
test_1104.jpg,False,False,0.00026041666666666666,0,0.00018948563469780812,True,19000,2,54,139,5,19200
test_1105.jpg,False,True,0.0007291666666666667,0,0.00018832088046603733,True,17318,721,33,1114,14,19200
test_1106.jpg,False,True,0.0017708333333333332,0,0.00018516197204589848,True,17960,3,212,991,34,19200
test_1107.jpg,False,True,0.00015625,0,3.0120129055447044e-05,True,17351,671,20,1155,3,19200
test_1108.jpg,False,True,0.00026041666666666666,0,3.5531785753038195e-07,True,19162,0,11,22,5,19200
test_1109.jpg,False,True,0.007135416666666667,0,4.732216729058159e-06,True,19022,0,17,24,137,19200
test_111.jpg,False,True,0.0008854166666666666,0,4.701571994357638e-06,True,19111,0,27,45,17,19200
test_1110.jpg,False,True,0.00020833333333333335,0,4.913287692599827e-06,True,19004,0,144,48,4,19200
test_1111.jpg,False,False,0.0,0,4.996575249565971e-06,False,17617,71,1279,233,0,19200
test_1112.jpg,False,True,0.002916666666666667,0,5.156792534722222e-06,True,11892,174,2503,4575,56,19200
test_1113.jpg,False,True,0.00078125,0,5.238130357530381e-06,True,14814,52,94,4225,15,19200
test_1114.jpg,False,True,0.0,0,5.294969346788194e-06,False,17853,209,22,1116,0,19200
test_1115.jpg,False,False,0.0,0,5.384614732530382e-06,False,18779,22,0,399,0,19200
test_1116.jpg,False,False,0.0,0,8.843315972222224e-07,False,16205,232,0,2763,0,19200
test_1117.jpg,False,False,0.002447916666666667,0,1.2632581922743057e-06,True,17572,6,466,1109,47,19200
test_1118.jpg,False,False,0.0071875,0,5.568440755208333e-06,True,18590,0,52,420,138,19200
test_1119.jpg,False,True,5.208333333333334e-05,0,5.54703606499566e-06,True,19172,0,4,23,1,19200
test_112.jpg,False,False,0.0,0,5.570771959092882e-06,False,18161,0,152,887,0,19200
test_1120.jpg,False,False,0.0,0,5.740525987413194e-06,False,19200,0,0,0,0,19200
test_1121.jpg,False,True,0.008177083333333333,1,1.0578367445203993e-05,True,18676,183,30,154,157,19200
test_1122.jpg,False,False,0.0,0,1.0578367445203993e-05,False,12526,6674,0,0,0,19200
test_1123.jpg,False,True,0.0010416666666666667,0,1.011551751030816e-05,True,17154,218,47,1761,20,19200
test_1124.jpg,False,True,0.0,0,1.0719129774305556e-05,False,18274,205,39,682,0,19200
test_1125.jpg,False,True,0.0004166666666666667,0,7.049391004774305e-06,True,17865,104,19,1204,8,19200
test_1126.jpg,False,False,0.0025,0,6.995603773328993e-06,True,19056,0,24,72,48,19200
test_1127.jpg,False,False,0.06682291666666666,1,0.00047004665798611113,True,16242,0,51,1624,1283,19200
test_1128.jpg,False,True,0.0006770833333333334,0,0.00046842613220214846,True,18916,83,3,185,13,19200
test_1129.jpg,False,False,0.00015625,0,0.0004790265825059679,True,18307,8,8,874,3,19200
test_113.jpg,False,False,0.0,0,0.0004790265825059679,False,17115,28,96,1961,0,19200
test_1130.jpg,False,True,0.00036458333333333335,0,0.0004804156833224826,True,17247,598,49,1299,7,19200
test_1131.jpg,False,True,0.0005729166666666667,0,0.0004791815439860025,True,17300,674,27,1188,11,19200
test_1132.jpg,False,True,0.0027604166666666667,0,0.0004747889200846353,True,16625,0,286,2236,53,19200
test_1133.jpg,False,False,0.0,0,0.00047967987060546863,False,19194,0,0,6,0,19200
test_1134.jpg,False,False,0.0,0,7.496727837456597e-07,False,18570,6,26,598,0,19200
test_1135.jpg,False,True,0.0,0,7.810804578993056e-07,False,19161,0,4,35,0,19200
test_1136.jpg,False,False,0.01796875,1,3.403455946180554e-05,True,17555,2,793,505,345,19200
test_1137.jpg,False,True,0.0009895833333333334,0,3.3471637301974816e-05,True,18345,7,42,787,19,19200
test_1138.jpg,False,False,0.0,0,3.371107313368055e-05,False,11995,0,0,7205,0,19200
test_1139.jpg,False,False,0.0,0,3.406401740180121e-05,False,19185,0,1,14,0,19200
test_114.jpg,False,True,0.0033854166666666668,0,3.411386277940538e-05,True,18197,35,26,877,65,19200
test_1140.jpg,False,True,0.0065625,1,3.424203660753038e-05,True,19044,1,9,20,126,19200
test_1141.jpg,False,False,0.0005208333333333333,0,3.380122714572483e-05,True,18890,0,140,160,10,19200
test_1142.jpg,False,True,0.010052083333333333,1,3.5609096950954864e-05,True,18489,1,158,359,193,19200
test_1143.jpg,False,False,0.0,0,1.2373140123155383e-05,False,19200,0,0,0,0,19200
test_1144.jpg,False,False,5.208333333333334e-05,0,1.2867524888780383e-05,True,18698,0,107,394,1,19200
test_1145.jpg,False,True,0.0003125,0,1.2677298651801214e-05,True,19183,0,7,4,6,19200
test_1146.jpg,False,True,0.023385416666666665,1,5.72291056315104e-05,True,14672,68,1266,2745,449,19200
test_1147.jpg,False,False,0.0,0,6.0300996568467867e-05,False,19108,0,53,39,0,19200
test_1148.jpg,False,True,0.00020833333333333335,0,6.241077846950954e-05,True,19180,0,12,4,4,19200
test_1149.jpg,False,True,0.000625,0,6.231312221950955e-05,True,19026,2,22,138,12,19200
test_115.jpg,False,False,5.208333333333334e-05,0,5.8943981594509554e-05,True,17919,199,11,1070,1,19200
test_1150.jpg,False,False,0.06557291666666666,1,0.00047875366210937487,True,16285,2,99,1555,1259,19200
test_1151.jpg,False,True,0.0025520833333333333,0,0.00047242228190104153,True,17288,2,278,1583,49,19200
test_1152.jpg,False,False,0.1009375,1,0.0012962239583333337,True,15752,156,602,752,1938,19200
test_1153.jpg,False,False,5.208333333333334e-05,0,0.0013603298611111112,True,17849,4,217,1129,1,19200
test_1154.jpg,False,True,0.0,0,0.0013603298611111112,False,17610,206,34,1350,0,19200
test_1155.jpg,False,True,0.00734375,1,0.0013283633338080512,True,19013,0,30,16,141,19200
test_1156.jpg,False,True,0.0,0,0.0013317680782741973,False,19133,50,3,14,0,19200
test_1157.jpg,False,False,0.030052083333333333,1,0.0012651176876491972,True,18096,173,66,288,577,19200
test_1158.jpg,False,False,0.0,0,0.001083628845214844,False,19195,0,0,5,0,19200
test_1159.jpg,False,True,0.0,0,0.001093953069051107,False,19164,0,25,11,0,19200
test_116.jpg,False,True,0.005052083333333333,1,9.460042317708334e-05,True,18322,0,12,769,97,19200
test_1160.jpg,False,True,0.0,0,9.46692148844401e-05,False,17979,234,40,947,0,19200
test_1161.jpg,False,False,0.0016145833333333333,0,9.281260172526042e-05,True,18896,6,17,250,31,19200
test_1162.jpg,False,False,0.00010416666666666667,0,9.522226121690538e-05,True,17959,195,12,1032,2,19200
test_1163.jpg,False,False,0.00026041666666666666,0,9.493001302083334e-05,True,19004,1,52,138,5,19200
test_1164.jpg,False,True,0.00020833333333333335,0,2.712631225585937e-06,True,17349,664,17,1166,4,19200
test_1165.jpg,False,True,0.00125,0,2.6007334391276036e-06,True,18301,158,7,710,24,19200
test_1166.jpg,False,True,0.0040625,0,3.3280690511067702e-06,True,17688,4,26,1404,78,19200
test_1167.jpg,False,True,0.0,0,1.7205132378472224e-06,False,17017,19,10,2154,0,19200
test_1168.jpg,False,True,0.0005208333333333333,0,1.6281127929687505e-06,True,17379,642,29,1140,10,19200
test_1169.jpg,False,False,0.0014583333333333334,0,1.6068776448567707e-06,True,17175,1,381,1615,28,19200
test_117.jpg,False,True,0.06364583333333333,1,0.0004292513953314887,True,16914,35,310,719,1222,19200
test_1170.jpg,False,True,0.00020833333333333335,0,0.00042936452229817704,True,17818,0,85,1293,4,19200
test_1171.jpg,False,True,0.002916666666666667,0,0.00042426876491970483,True,13168,0,2,5974,56,19200
test_1172.jpg,False,True,0.015989583333333335,1,0.00041852311028374564,True,18528,2,28,335,307,19200
test_1173.jpg,False,True,0.0,0,0.0004274759504530165,False,18002,1198,0,0,0,19200
test_1174.jpg,False,True,0.00140625,0,0.0004239683363172743,True,18099,453,67,554,27,19200
test_1175.jpg,False,True,0.0,0,0.0004253323025173611,False,17747,1453,0,0,0,19200
test_1176.jpg,False,False,0.0022395833333333334,0,0.0004235934363471136,True,18338,0,106,713,43,19200
test_1177.jpg,False,True,0.0008333333333333334,0,2.529021369086372e-05,True,18780,130,6,268,16,19200
test_1178.jpg,False,True,5.208333333333334e-05,0,2.53999498155382e-05,True,19191,0,2,6,1,19200
test_1179.jpg,False,False,0.0003125,0,2.6150173611111116e-05,True,19010,3,50,131,6,19200
test_118.jpg,False,True,0.00020833333333333335,0,5.801306830512151e-07,True,17341,658,21,1176,4,19200
test_1180.jpg,False,False,0.00036458333333333335,0,5.371093749999999e-07,True,19145,0,11,37,7,19200
test_1181.jpg,False,False,0.00026041666666666666,0,4.71835666232639e-07,True,18906,0,134,155,5,19200
test_1182.jpg,False,True,0.0,0,4.71835666232639e-07,False,19188,0,1,11,0,19200
test_1183.jpg,False,False,0.0009895833333333334,0,1.0969373914930558e-07,True,18306,130,5,740,19,19200
test_1184.jpg,False,False,0.0027604166666666667,0,7.354312472873263e-07,True,18078,14,433,622,53,19200
test_1185.jpg,False,False,0.0,0,7.431030273437499e-07,False,19193,0,3,4,0,19200
test_1186.jpg,False,False,0.0,0,7.771809895833334e-07,False,18092,14,369,725,0,19200
test_1187.jpg,False,False,0.0,0,8.009168836805558e-07,False,17632,215,15,1338,0,19200
test_1188.jpg,False,True,0.0007291666666666667,0,7.988399929470488e-07,True,18917,0,73,196,14,19200
test_1189.jpg,False,False,0.0,0,8.278740776909722e-07,False,14394,5,2,4799,0,19200
test_119.jpg,False,False,0.00036458333333333335,0,7.913801405164931e-07,True,19082,0,45,66,7,19200
test_1190.jpg,False,False,0.008958333333333334,0,8.502027723524307e-06,True,14023,4067,114,824,172,19200
test_1191.jpg,False,True,0.0004166666666666667,0,8.423826429578993e-06,True,17067,0,2076,49,8,19200
test_1192.jpg,False,True,0.00015625,0,8.375379774305557e-06,True,18664,0,7,526,3,19200
test_1193.jpg,False,True,0.00828125,1,1.3126585218641494e-05,True,17236,267,144,1394,159,19200
test_1194.jpg,False,True,0.00026041666666666666,0,1.298014322916667e-05,True,17343,662,21,1169,5,19200
test_1195.jpg,False,False,0.0,0,1.3342115614149305e-05,False,15667,2875,1,657,0,19200
test_1196.jpg,False,False,0.0,0,1.3342115614149305e-05,False,19143,0,7,50,0,19200
test_1197.jpg,False,True,0.0146875,1,2.8832965426974825e-05,True,17860,10,185,863,282,19200
test_1198.jpg,False,True,0.009427083333333334,2,2.942691379123263e-05,True,18047,1,149,822,181,19200
test_1199.jpg,False,True,0.0015104166666666666,1,2.853592766655815e-05,True,18290,138,5,738,29,19200
test_12.jpg,False,False,0.0,0,2.8700086805555545e-05,False,15298,63,9,3830,0,19200
test_120.jpg,False,True,0.011875,1,3.3715777926974816e-05,True,12988,428,660,4896,228,19200
test_1200.jpg,False,False,0.00046875,0,3.348825242784287e-05,True,19088,0,49,54,9,19200
test_1201.jpg,False,True,0.9602604166666666,1,0.09974881167941622,True,91,9,19,644,18437,19200
test_1202.jpg,False,True,0.00078125,0,0.09972450760735405,True,17069,362,33,1721,15,19200
test_1203.jpg,False,True,0.00234375,0,0.10008120863172743,True,14716,0,16,4423,45,19200
test_1204.jpg,False,True,5.208333333333334e-05,0,0.1003577894422743,True,19192,0,1,6,1,19200
test_1205.jpg,False,True,0.02078125,1,0.09981714596218533,True,17648,0,153,1000,399,19200
test_1206.jpg,False,True,0.0,0,0.09981714596218533,False,17863,1337,0,0,0,19200
test_1207.jpg,False,False,0.0003125,0,0.10015752834743923,True,17992,213,43,946,6,19200
test_1208.jpg,False,True,0.004479166666666667,1,0.1000363118065728,True,18605,184,59,266,86,19200
test_1209.jpg,False,True,0.026979166666666665,2,9.972313774956595e-05,True,18550,0,57,75,518,19200
test_121.jpg,False,False,0.0,1,0.00010099788241916234,False,19101,0,60,39,0,19200
test_1210.jpg,False,True,0.0,0,0.00010424991183810765,False,18570,223,0,407,0,19200
test_1211.jpg,False,False,0.00015625,0,0.00010408121744791667,True,18071,581,21,524,3,19200
test_1212.jpg,False,True,0.0,0,7.758038838704427e-05,False,18169,196,4,831,0,19200
test_1213.jpg,False,True,0.00796875,1,7.657521565755208e-05,True,16686,4,38,2319,153,19200
test_1214.jpg,False,False,5.208333333333334e-05,0,7.688696119520399e-05,True,17750,195,15,1239,1,19200
test_1215.jpg,False,True,0.0,0,7.961353725857205e-05,False,18348,183,34,635,0,19200
test_1216.jpg,False,True,0.010416666666666666,1,1.6102388170030382e-05,True,18711,0,15,274,200,19200
test_1217.jpg,False,False,5.208333333333334e-05,0,1.607242160373264e-05,True,17668,203,16,1312,1,19200
test_1218.jpg,False,True,0.00010416666666666667,0,1.601291232638889e-05,True,17334,682,20,1162,2,19200
test_1219.jpg,False,True,5.208333333333334e-05,0,1.6071065266927085e-05,True,18722,36,49,392,1,19200
test_122.jpg,False,True,5.208333333333334e-05,0,1.6041013929578995e-05,True,17855,1,31,1312,1,19200
test_1220.jpg,False,True,0.003125,0,1.178775363498264e-05,True,19025,46,12,57,60,19200
test_1221.jpg,False,False,0.0,0,1.1809921264648439e-05,False,18763,27,0,410,0,19200
test_1222.jpg,False,True,0.08015625,1,0.0006799743652343752,True,14765,14,1216,1666,1539,19200
test_1223.jpg,False,True,0.0,0,0.0006953009711371528,False,17878,1322,0,0,0,19200
test_1224.jpg,False,True,0.0011979166666666666,0,0.0006924680921766494,True,18289,130,10,748,23,19200
test_1225.jpg,False,False,0.0,0,0.0006927422417534722,False,17304,4,45,1847,0,19200
test_1226.jpg,False,True,0.0,0,0.0006928795284695095,False,19189,0,6,5,0,19200
test_1227.jpg,False,True,0.0,0,0.0006930167304144964,False,18319,192,30,659,0,19200
test_1228.jpg,False,True,0.008541666666666666,1,0.000686157735188802,True,17212,236,168,1420,164,19200
test_1229.jpg,False,True,0.004114583333333333,2,0.0006764505598280164,True,19006,0,25,90,79,19200
test_123.jpg,False,True,0.000625,1,8.18871392144097e-06,True,17021,0,4,2163,12,19200
test_1230.jpg,False,False,0.00010416666666666667,0,8.142768012152777e-06,True,18130,0,17,1051,2,19200
test_1231.jpg,False,True,0.0025520833333333333,0,8.131747775607637e-06,True,17152,634,89,1276,49,19200
test_1232.jpg,False,True,0.0,0,8.131747775607637e-06,False,17745,195,14,1246,0,19200
test_1233.jpg,False,False,0.0,0,8.131747775607637e-06,False,17739,205,15,1241,0,19200
test_1234.jpg,False,True,0.0011979166666666666,0,7.692082722981768e-06,True,18356,107,2,712,23,19200
test_1235.jpg,False,True,0.0240625,1,5.887243482801649e-05,True,17767,0,116,855,462,19200
test_1236.jpg,False,True,0.00421875,2,5.8874469333224824e-05,True,18841,1,60,217,81,19200
test_1237.jpg,False,True,0.0018229166666666667,1,5.799221462673611e-05,True,18614,0,528,23,35,19200
test_1238.jpg,False,True,0.016145833333333335,2,6.953260633680555e-05,True,18684,75,70,61,310,19200
test_1239.jpg,False,True,0.0,1,7.260432773166232e-05,False,18979,221,0,0,0,19200
test_124.jpg,False,True,0.0017708333333333332,0,7.032161288791232e-05,True,18590,0,545,31,34,19200
test_1240.jpg,False,True,0.00296875,0,6.671939425998265e-05,True,18229,180,34,700,57,19200
test_1241.jpg,False,True,5.208333333333334e-05,0,6.838853624131945e-05,True,17118,199,6,1876,1,19200
test_1242.jpg,False,True,0.06140625,1,0.00038599883185492617,True,15887,49,65,2020,1179,19200
test_1243.jpg,False,False,0.0,0,0.0003951483832465277,False,19200,0,0,0,0,19200
test_1244.jpg,False,False,0.0,0,0.00039947573343912757,False,11045,490,1655,6010,0,19200
test_1245.jpg,False,True,0.0027604166666666667,0,0.0003994866265190972,True,18967,1,13,166,53,19200
test_1246.jpg,False,True,0.00015625,0,0.000399152586195204,True,17239,643,24,1291,3,19200
test_1247.jpg,False,True,0.004375,1,0.0003954226599799262,True,17595,311,92,1118,84,19200
test_1248.jpg,False,True,0.0,0,0.0004008368598090278,False,18324,876,0,0,0,19200
test_1249.jpg,False,True,0.0,0,0.0004009483761257596,False,18755,17,4,424,0,19200
test_125.jpg,False,False,0.0,0,2.517361111111111e-06,False,19200,0,0,0,0,19200
